"game_id","date","Team","Opponent","Team_Score","Opponent_Score","Location","ADJO","ADJD","EFF","EFG_pct","TO_Pct","OR_Pct","FTR_Pct","ThreePointer_Pct","opp_ADJO","opp_ADJD","Opp_EFF","Opp_EFG_Pct","Opp_TO_Pct","Opp_OR_Pct","Opp_FTR_Pct","Opp_ThreePointer_Pct"
"Arizona St.West Virginia1-21",2025-01-21,"Arizona St.","West Virginia",65,57,"A",119.7,85.5,103.5,52.9,23.9,42.4,32.7,29.41,99.3,101.3,90.8,34.5,9.6,22,34.5,13.79
"ArizonaArizona St.2-1",2025-02-01,"Arizona","Arizona St.",81,72,"A",118.1,94.1,107.9,42.9,17.3,40,31.4,33.33,108.8,93.4,95.9,45.6,14.7,24.4,20.6,35.29
"ArizonaCincinnati1-4",2025-01-04,"Arizona","Cincinnati",72,67,"A",122.4,93.5,103.8,48.1,17.3,26.7,50.9,35.71,104,94.1,96.6,43,15.9,39.5,35.9,20
"ArizonaDavidson11-27",2024-11-27,"Arizona","Davidson",104,71,"N",123,91.5,132.2,64.5,17.8,36.4,29,50,109.2,109.3,90.3,45.8,15.3,22.2,11.3,32.35
"ArizonaOklahoma St.1-21",2025-01-21,"Arizona","Oklahoma St.",92,78,"A",141,115.9,135,64.9,11.7,28.6,40.4,40,129.1,117.5,114.4,55.6,17.6,25.7,44.4,43.48
"ArizonaOklahoma11-28",2024-11-28,"Arizona","Oklahoma",77,82,"N",113.5,107,110.8,46.9,14.4,39.5,29.2,26.32,134.6,94.9,118,53.4,24.5,44.1,36.2,41.38
"ArizonaTexas Tech1-18",2025-01-18,"Arizona","Texas Tech",54,70,"A",93.9,84.6,80.3,33.6,10.4,19,32.8,16.67,111,74.3,104,40.9,14.9,38.1,27.3,26.09
"ArizonaUCLA12-14",2024-12-14,"Arizona","UCLA",54,57,"N",96.5,79.5,84,47.6,34.2,36,45.2,12.5,97.5,74.8,88.6,49,21.8,24.2,31.4,19.05
"ArizonaWest Virginia1-7",2025-01-07,"Arizona","West Virginia",75,56,"A",133.5,84.8,117.6,56.6,12.5,30.3,16.4,35,99.8,101.9,87.8,43.1,15.7,21.1,13.8,27.59
"ArizonaWest Virginia11-29",2024-11-29,"Arizona","West Virginia",76,83,"N",121.5,106.8,104.4,50.8,19.2,32.4,20.3,33.33,125.7,92.7,114,48.5,13.7,35.7,32.4,35.29
"ArizonaWisconsin11-15",2024-11-15,"Arizona","Wisconsin",88,103,"A",117.9,105.6,107.1,40.5,15.8,48,54.1,17.39,138,95.3,125.4,59.6,12.2,6.7,90.4,44.44
"Arkansas Pine BluffAlabama A&M1-4",2025-01-04,"Arkansas Pine Bluff","Alabama A&M",79,89,"A",92.1,123.9,99.3,50,26.4,44.7,62.1,35.29,94.5,108.6,111.8,54.2,22.6,40.5,64.4,27.27
"Arkansas Pine BluffAlabama St.1-6",2025-01-06,"Arkansas Pine Bluff","Alabama St.",91,93,"A",122.2,131,126.7,69.8,19.5,21.4,41.5,48.28,106.9,141.9,129.4,64.9,11.1,21.9,52.6,41.38
"Arkansas Pine BluffBethune Cookman1-20",2025-01-20,"Arkansas Pine Bluff","Bethune Cookman",64,73,"A",90,105.8,86,41.7,18.8,21.6,30,11.11,81.4,96,98.1,41.9,16.1,30,41.9,22.22
"Arkansas Pine BluffCincinnati11-4",2024-11-04,"Arkansas Pine Bluff","Cincinnati",54,109,"A",95.6,134.1,72.2,38.1,22.7,20.5,23.7,26.32,113.5,91.3,145.7,66.7,12,50,31.9,50
"Arkansas Pine BluffFlorida A&M1-18",2025-01-18,"Arkansas Pine Bluff","Florida A&M",76,86,"A",92.7,128.2,102.9,50.8,13.5,28.6,35.4,26.09,100.5,110,116.5,63.7,20.3,23.3,60.8,48.15
"Arkansas Pine BluffIncarnate Word11-16",2024-11-16,"Arkansas Pine Bluff","Incarnate Word",64,92,"A",96.9,128.3,95.3,47.3,19.4,23.5,26.8,27.78,109.7,112.3,137.1,64.3,11.9,42.9,23.8,39.29
"Arkansas Pine BluffKansas St.12-1",2024-12-01,"Arkansas Pine Bluff","Kansas St.",73,120,"A",101,135,91.1,51.5,25,29.7,8.8,21.43,123.7,103.3,149.8,77.7,16.2,37,40,52.5
"Arkansas Pine BluffLouisiana Monroe12-11",2024-12-11,"Arkansas Pine Bluff","Louisiana Monroe",73,89,"A",95.6,119.1,93.9,50.8,19.3,19.4,35,20,92,109,114.5,63.2,23.2,28.6,38.6,41.67
"Arkansas Pine BluffMissouri11-24",2024-11-24,"Arkansas Pine Bluff","Missouri",63,112,"A",96,117,80.7,42.7,24.3,26.2,22.6,32.14,115.5,95.6,143.5,58.5,10.2,47.5,57.7,28.12
"Arkansas Pine BluffPacific11-27",2024-11-27,"Arkansas Pine Bluff","Pacific",71,83,"A",102.5,119.8,102.2,56.6,17.3,12.5,32.1,36.36,97,117,119.5,52.4,17.3,45.9,39.7,24
"Arkansas Pine BluffSouth Florida11-12",2024-11-12,"Arkansas Pine Bluff","South Florida",69,85,"A",96.7,123.1,98.1,45.8,17.1,31.6,31.7,21.74,103.6,105.4,120.8,44.9,11.4,42.9,47.8,23.53
"Arkansas Pine BluffTexas Tech11-18",2024-11-18,"Arkansas Pine Bluff","Texas Tech",64,98,"A",104.1,110.2,88.4,58.3,31.8,19.2,27.1,37.5,109.9,102.3,135.3,71,20.7,37,19.4,40
"Arkansas Pine BluffTexas12-15",2024-12-15,"Arkansas Pine Bluff","Texas",57,121,"A",88.7,135.7,74.7,44.3,28.8,16.7,32.1,14.29,129,88,158.6,75,9.2,39.3,28.6,56.67
"Arkansas Pine BluffTulsa11-9",2024-11-09,"Arkansas Pine Bluff","Tulsa",80,103,"A",107,140.8,105.6,60,26.4,29,16.7,34.48,113.8,116.9,136,57.7,9.2,39,40.8,30.77
"Arkansas St.Alabama11-8",2024-11-08,"Arkansas St.","Alabama",79,88,"A",103.7,86.8,93.5,45.2,15.4,18.2,58.1,21.43,108.9,91.4,104.1,45.5,14.2,29.8,66.7,19.35
"Arkansas St.Hofstra12-1",2024-12-01,"Arkansas St.","Hofstra",66,68,"N",104.1,112.1,98.9,50,22.5,20.7,45.8,31.58,108.6,94.9,101.9,51.9,18,28.1,35.2,33.33
"Arkansas St.Indiana St.11-29",2024-11-29,"Arkansas St.","Indiana St.",86,81,"N",113.5,107,116.3,52.2,10.8,30,32.4,34.62,112.2,115.8,109.5,48.5,12.2,28.6,29.9,28.12
"Arkansas St.James Madison1-4",2025-01-04,"Arkansas St.","James Madison",62,67,"A",95.4,92.5,91.6,48.4,17.7,25.7,13.1,29.41,99.4,93.5,99,45.8,22.2,41.7,30.5,31.58
"Arkansas St.Memphis12-8",2024-12-08,"Arkansas St.","Memphis",85,72,"A",117.2,81.6,104.3,45.1,20.9,41,38,33.33,90.5,103.9,88.4,41.5,24.5,37.8,57.6,31.82
"Arkansas St.Old Dominion1-2",2025-01-02,"Arkansas St.","Old Dominion",78,59,"A",109.5,96.7,116.2,50,11.9,34.2,30.6,44.44,95.5,110.5,87.9,29.7,10.4,35.3,50,17.39
"Arkansas St.Rice11-30",2024-11-30,"Arkansas St.","Rice",67,75,"N",99.2,106.2,96.9,37.7,20.3,37.2,54.4,11.54,110.6,97.5,108.5,42.2,17.4,36.1,76.5,33.33
"Arkansas St.South Alabama1-9",2025-01-09,"Arkansas St.","South Alabama",62,76,"A",110.9,127.6,103.5,40.3,8.3,34,13.4,24.49,130.4,103.2,126.9,69.6,18.4,25,39.1,50
"Arkansas St.Southern Miss1-29",2025-01-29,"Arkansas St.","Southern Miss",81,68,"A",109.3,105.3,112.7,48.4,13.9,35.9,39.1,31.58,102.3,107.1,94.6,46.4,19.5,23.1,41.1,35.29
"Arkansas St.Texas St.2-1",2025-02-01,"Arkansas St.","Texas St.",85,74,"A",117.2,106.8,124.4,64.8,22,38.5,37,61.54,115,120.2,108.3,50.8,13.2,25,24.6,44.44
"Arkansas St.Troy1-11",2025-01-11,"Arkansas St.","Troy",84,78,"A",132.4,121,129.1,58.7,12.3,27.6,51.9,39.13,128.8,123.1,119.9,55.8,16.9,34.4,53.8,40
"Arkansas St.UAB12-15",2024-12-15,"Arkansas St.","UAB",98,89,"A",102.5,94.3,109.6,50,15.7,31.9,30.4,33.33,109.2,102.5,99.6,48,13.4,19.1,32,32.26
"ArkansasBaylor11-9",2024-11-09,"Arkansas","Baylor",67,72,"N",107.8,98.6,103,45.7,16.9,34.3,29.3,25,123.4,96.9,110.6,52.6,12.3,26.5,29.3,29.17
"ArkansasCentral Arkansas12-14",2024-12-14,"Arkansas","Central Arkansas",82,57,"N",117.8,95.3,126.3,68.2,18.5,30.4,16.4,45,95.5,121.7,87.8,39.8,13.9,17.1,33.3,25
"ArkansasIllinois11-28",2024-11-28,"Arkansas","Illinois",77,90,"N",120.2,112.5,106.7,52.6,15.2,26.3,46.6,29.41,139.2,100.1,124.8,65.8,15.2,22.2,38.6,48.39
"ArkansasKentucky2-1",2025-02-01,"Arkansas","Kentucky",89,79,"A",129.2,93,124.3,66.4,9.8,14.3,27.6,52,121.4,118.9,110.4,56.5,18.2,25.7,29,43.48
"ArkansasLSU1-14",2025-01-14,"Arkansas","LSU",74,78,"A",116.3,104.2,104.6,45.7,17,38.6,18.8,45,117.2,103.4,110.3,47.3,21.2,37.5,50.9,36.36
"ArkansasMiami FL12-3",2024-12-03,"Arkansas","Miami FL",76,73,"A",101.5,103.2,112.5,57.3,16.3,26.5,14.5,47.83,120,106.6,108.1,55.8,16.3,25,13.3,31.03
"ArkansasMichigan12-10",2024-12-10,"Arkansas","Michigan",89,87,"N",127.7,100.3,114.8,56.8,18.1,33.3,33.3,39.13,123.4,109.7,112.3,64.4,21.9,26.7,30.5,44.44
"ArkansasMissouri1-18",2025-01-18,"Arkansas","Missouri",65,83,"A",101.4,102.2,93,48.4,18.6,26.3,12.7,21.74,129.9,89.1,118.7,54.8,12.9,28.2,30.2,47.83
"ArkansasTennessee1-4",2025-01-04,"Arkansas","Tennessee",52,76,"A",102.3,104.1,79.8,43.4,23,25,24.5,20.69,123.1,80.3,116.7,46.4,20,54.5,21.7,38.46
"ArmyAmerican2-1",2025-02-01,"Army","American",68,71,"A",104.3,118.8,110.3,47.5,11.4,35.1,23,23.08,111,113.8,115.2,57.5,24.3,48.3,30.2,36
"ArmyBoston University1-5",2025-01-05,"Army","Boston University",63,71,"A",97.4,116.6,97.3,50,18.5,25,11.9,42.31,100.9,105.4,109.6,59.4,24.7,35.7,20.8,39.13
"ArmyColgate1-2",2025-01-02,"Army","Colgate",59,71,"A",82.8,103.4,86.1,47.3,17.5,11.8,16.1,25.93,96.7,92.1,103.7,53.4,16.1,20,20.7,35.29
"ArmyDuke11-8",2024-11-08,"Army","Duke",58,100,"A",106.2,114.3,81.8,39.1,18.3,23.3,14.1,27.59,126.8,93.2,141,61.3,11.3,43.6,25.4,44.74
"ArmyGeorge Washington12-13",2024-12-13,"Army","George Washington",60,75,"A",101.2,110.1,92.7,41,18.5,41.5,10.4,16.67,105.2,102.4,115.9,58,12.4,20,26.8,39.39
"ArmyHoly Cross1-22",2025-01-22,"Army","Holy Cross",76,71,"A",98.4,99.5,104.6,54.8,15.1,19.4,15.9,34.62,90.7,112.2,97.8,52.7,19.3,17.1,35.7,29.17
"ArmyLe Moyne12-3",2024-12-03,"Army","Le Moyne",103,100,"A",96.7,106.3,106.1,46,11.3,27.3,33.3,25.64,96.3,112.9,103,44.8,13.4,26.9,27.6,25.81
"ArmyLehigh1-11",2025-01-11,"Army","Lehigh",74,69,"A",97.1,100.5,100.7,50,17.7,23.5,35.6,25.93,89.6,105.1,93.9,43.4,12.2,20,34.4,12.5
"ArmyManhattan11-22",2024-11-22,"Army","Manhattan",79,80,"A",104.2,109.5,110.2,57.4,18.1,27.3,21.3,52.63,104,117.7,111.6,50,8.4,25.6,18.6,33.33
"ArmyMarist11-15",2024-11-15,"Army","Marist",88,91,"A",132.5,139.2,125.6,61.7,12.8,32.4,25,44,121.5,133.6,129.9,60.8,17.1,44.1,27.7,36
"AuburnDuke12-4",2024-12-04,"Auburn","Duke",78,84,"A",151.3,112.5,124.3,53.1,12.7,40.5,18.8,40,148.6,102.2,133.8,57.8,6.4,33.3,46.6,40.91
"AuburnGeorgia1-18",2025-01-18,"Auburn","Georgia",70,68,"A",123.6,92.6,105.3,47.5,16.5,36.6,32.8,43.48,110.6,88.6,102.3,51.8,18,33.3,35.1,35
"AuburnHouston11-9",2024-11-09,"Auburn","Houston",74,69,"N",144.9,96.9,118.9,59.8,19.3,37.9,37.3,30.43,129,93.3,110.9,45.7,16.1,40.5,37.9,38.46
"AuburnIowa St.11-25",2024-11-25,"Auburn","Iowa St.",83,81,"N",130.1,105.3,116.7,55.1,16.9,31.2,37.3,33.33,132.5,91.5,113.9,53.8,12.7,16.7,54.7,38.89
"AuburnLSU1-29",2025-01-29,"Auburn","LSU",87,74,"A",128.6,98.3,118.9,45,12.3,52.1,26.2,32,114.5,95.9,101.1,54.9,27.3,33.3,51,36.36
"AuburnMemphis11-27",2024-11-27,"Auburn","Memphis",90,76,"N",150.6,104.5,134.2,63.3,13.4,37.9,28.3,33.33,125.1,110.4,113.3,55.4,16.4,27.6,33.9,66.67
"AuburnMississippi2-1",2025-02-01,"Auburn","Mississippi",92,82,"A",148.5,108.1,130.9,59.7,17.1,44.1,37.1,50,132.5,105.3,116.7,51.8,12.8,29.7,62.5,31.58
"AuburnNorth Carolina11-26",2024-11-26,"Auburn","North Carolina",85,72,"N",124,88.3,114.8,51.4,10.8,27.5,24.6,36.67,108.7,93.4,97.2,48.4,13.5,18.4,30.6,37.5
"AuburnOhio St.12-14",2024-12-14,"Auburn","Ohio St.",91,53,"N",149.7,77.6,139.3,54.9,7.7,41,19.4,43.33,95.7,109.3,81.1,41.2,12.2,13.2,37.3,37.5
"AuburnPurdue12-21",2024-12-21,"Auburn","Purdue",87,69,"N",142.7,87.3,128.7,62.1,13.3,37.5,13.6,38.46,115.3,103.8,102.1,45.8,17.8,34.1,39,34.78
"AuburnSouth Carolina1-11",2025-01-11,"Auburn","South Carolina",66,63,"A",118.7,104.2,109.7,52.6,10,33.3,21.1,38.1,119.2,88,104.7,44.3,15,40.5,26.2,25
"AuburnTexas1-7",2025-01-07,"Auburn","Texas",87,82,"A",139.4,97.8,121.6,54.1,14,36.4,41,38.1,123.9,102.3,114.6,50.9,15.4,26.5,53.6,35.71
"Austin PeayButler11-8",2024-11-08,"Austin Peay","Butler",68,66,"A",107.1,91.4,103.3,48.4,12.2,28.6,22.6,23.53,96.2,116.1,100.2,50,24.3,33.3,38.8,28
"Austin PeayCentral Arkansas1-23",2025-01-23,"Austin Peay","Central Arkansas",73,71,"A",99.1,114.1,107,47.7,8.8,25,19.7,40.91,102,117.8,104.1,54.2,19.1,27.3,15,37.5
"Austin PeayEast Tennessee St.11-30",2024-11-30,"Austin Peay","East Tennessee St.",57,79,"A",89,114.7,86.3,39.5,15.1,20.5,29.8,26.92,113,99.3,119.6,54,13.6,41.7,27,38.1
"Austin PeayEastern Kentucky2-1",2025-02-01,"Austin Peay","Eastern Kentucky",82,88,"A",123.2,133.4,128.8,55.4,6.3,32.4,20,42.11,133.3,144.1,138.2,57.5,6.3,42.4,19.4,40.91
"Austin PeayGeorgia St.11-26",2024-11-26,"Austin Peay","Georgia St.",62,50,"N",90.5,85.1,100,50,19.4,26.5,38,47.62,81.3,107.6,80.7,44.9,27.4,17.2,59,38.46
"Austin PeayJacksonville1-4",2025-01-04,"Austin Peay","Jacksonville",44,68,"A",71.1,99.6,64.3,30.4,17.5,29.4,7.2,14.29,93,75.3,99.4,51,26.3,34.4,38.5,45.45
"Austin PeayLipscomb1-18",2025-01-18,"Austin Peay","Lipscomb",60,88,"A",102.5,122.4,90.4,42.9,10.5,16.7,14.3,30.3,121.6,108.3,132.6,72,18.1,28.6,40,52.17
"Austin PeayMorehead St.11-20",2024-11-20,"Austin Peay","Morehead St.",58,63,"A",95.4,103.4,93.8,44.5,12.9,20.6,21.8,31.25,95.3,108.4,101.9,51,17.8,25.8,42.9,15.38
"Austin PeayNorth Alabama1-25",2025-01-25,"Austin Peay","North Alabama",84,88,"A",106.2,106.8,106.8,50.7,10.2,19,27.1,27.27,109.2,118,111.9,43.5,12.7,45.1,39,27.27
"Austin PeayNorth Florida1-2",2025-01-02,"Austin Peay","North Florida",97,89,"A",114.5,117.6,130.9,58.3,13.5,31,72.2,41.18,119.9,141.6,120.1,51.6,12.1,29.7,50,35.29
"Austin PeayOhio12-18",2024-12-18,"Austin Peay","Ohio",58,78,"A",81.2,115.2,84,43.3,26.1,27.8,75.6,27.78,112.6,89.6,112.9,64,21.7,20,38,50
"Austin PeaySamford12-8",2024-12-08,"Austin Peay","Samford",47,72,"A",82.1,97,72.6,37,24.7,26.3,18.5,11.76,99.7,90,111.2,49.2,18.5,43.9,15.2,35.48
"Austin PeayTennessee11-17",2024-11-17,"Austin Peay","Tennessee",68,103,"A",119.9,129,94.6,43.5,18.1,26.8,27.4,30.3,136.1,108.4,143.3,68.1,15.3,48.1,56.9,35.71
"Austin PeayUT Arlington11-27",2024-11-27,"Austin Peay","UT Arlington",58,68,"N",92.1,102.2,92.3,43.4,11.1,22.5,13.1,26.92,101.5,106.8,108.3,51.1,20.7,25,61.4,52.94
"Austin PeayVanderbilt12-21",2024-12-21,"Austin Peay","Vanderbilt",55,85,"A",81.4,107.1,75.7,33.3,19.3,24.4,36.7,10.53,113.9,83.6,117,68.8,23.4,25,56.2,44.44
"BYUColorado1-21",2025-01-21,"BYU","Colorado",83,67,"A",131.6,100.8,125.8,68.9,21.2,34.8,28.3,45.83,109.9,109.6,101.6,53.3,24.3,32.1,58.7,36.84
"BYUHouston1-4",2025-01-04,"BYU","Houston",55,86,"A",116.4,111.3,87.5,45.8,23.9,24.1,31.2,33.33,140.6,81.4,136.8,62.7,17.5,46.9,27.1,47.06
"BYUMississippi11-28",2024-11-28,"BYU","Mississippi",85,96,"N",122.9,105.8,104.6,50,20.9,27.5,40.6,31.58,123.2,94.7,118.2,52.3,11.1,27.8,56.2,29.41
"BYUN.C. State11-29",2024-11-29,"BYU","N.C. State",72,61,"N",120.7,88.1,111.4,50.8,21.7,39.5,27.1,38.46,97.3,100.7,94.4,44.7,13.9,23.1,24.6,39.13
"BYUProvidence12-3",2024-12-03,"BYU","Providence",64,83,"A",109.7,124.7,103.7,38.4,8.1,41.2,24.6,28,141.1,93.3,134.5,73.8,16.2,10,61.9,54.55
"BYUTCU1-11",2025-01-11,"BYU","TCU",67,71,"A",115.9,104,101.5,57.6,24.2,28,41.3,37.5,112.9,90.9,107.5,50,9.1,17.6,32.2,37.5
"BYUUCF2-1",2025-02-01,"BYU","UCF",81,75,"A",109.7,89.1,105.3,60.3,22.1,18.8,32.8,43.75,105.7,91.4,97.5,43.5,13,19,40.3,30.77
"BYUUtah1-18",2025-01-18,"BYU","Utah",72,73,"A",103.9,93.4,96.7,43.6,10.7,28.3,12.8,26.67,103.8,85.8,98,50,14.8,23.7,57.1,26.09
"BYUWyoming12-14",2024-12-14,"BYU","Wyoming",68,49,"N",116.6,82.1,112.9,62,21.6,20.8,30.4,45,86.8,99.2,81.4,47.9,23.2,19.4,16.7,25
"Ball St.Akron2-4",2025-02-04,"Ball St.","Akron",73,81,"A",116.4,113.1,110.4,59.8,15.1,19.2,39.2,29.41,110.2,113.3,122.4,59.2,12.1,30.3,12.3,25
"Ball St.Bellarmine12-14",2024-12-14,"Ball St.","Bellarmine",86,82,"A",115.7,132.3,134,64.6,14,30.8,66.7,52.63,117.4,134.7,127.8,56.6,15.6,42.4,24.6,37.93
"Ball St.Buffalo2-1",2025-02-01,"Ball St.","Buffalo",89,76,"A",117.1,118.5,124.8,50.8,12.6,41.5,55.6,35.29,99,124.2,106.6,44.6,14,31.7,29.2,20.51
"Ball St.Central Michigan1-21",2025-01-21,"Ball St.","Central Michigan",82,80,"A",113.1,114.5,113.1,63,26.2,29.6,50,45,102.2,112.6,110.3,51.4,15.2,36.8,18.8,36.84
"Ball St.Dayton11-13",2024-11-13,"Ball St.","Dayton",69,77,"A",94.8,103.2,97.8,46.2,21.3,15.2,46.2,44.44,104,93.9,109.1,52.8,11.3,21.2,54.7,21.05
"Ball St.Eastern Kentucky11-25",2024-11-25,"Ball St.","Eastern Kentucky",63,61,"N",88.7,91.4,95.2,55.6,27.2,19.2,42.2,35.29,86.4,93.7,92.2,36.1,18.1,43.5,42.6,25
"Ball St.Georgia St.11-4",2024-11-04,"Ball St.","Georgia St.",66,71,"A",91.4,105.5,97.2,38.2,8.8,32.7,35.3,24.24,95.4,98.3,104.5,43.1,8.8,34.1,33.8,18.18
"Ball St.Kent St.1-4",2025-01-04,"Ball St.","Kent St.",75,67,"A",112.4,97.4,101.7,62,31.2,30.4,56.5,50,83.8,101.8,90.8,42.5,13.6,23.8,19.4,26.47
"Ball St.Northern Illinois1-25",2025-01-25,"Ball St.","Northern Illinois",66,76,"A",91.3,129.1,98,46.5,5.9,17.1,49.1,36,105.7,96.3,112.9,55.5,10.4,19.4,47.3,48.15
"Ball St.Ohio1-14",2025-01-14,"Ball St.","Ohio",71,86,"A",107.6,125.3,105.5,51.8,22.3,36.4,33.9,50,116,107.4,127.8,61.3,7.4,26.7,25.8,36.36
"Ball St.Richmond11-27",2024-11-27,"Ball St.","Richmond",60,73,"N",100.7,117.5,96.6,47.2,4.8,13.9,37,28,104.1,101.3,117.5,52.1,8,13.8,60.4,33.33
"Ball St.SIU Edwardsville12-8",2024-12-08,"Ball St.","SIU Edwardsville",69,82,"A",112.6,126.8,105.6,49.2,12.2,23.7,15.9,34.78,109.7,112.1,125.5,58.8,15.3,41.9,36.8,45.83
"BaylorArizona St.1-11",2025-01-11,"Baylor","Arizona St.",72,66,"A",119.1,89,104,50,23.1,39.5,36.2,38.1,97.9,94.5,95.4,42.5,15.9,30,36.7,29.17
"BaylorArizona1-14",2025-01-14,"Baylor","Arizona",70,81,"A",112.1,107.6,103.7,53.6,19.3,24.1,23.2,30,131.3,87.8,120,60.2,14.8,29,46.3,50
"BaylorBYU1-28",2025-01-28,"Baylor","BYU",89,93,"A",136.7,116.5,127.4,60.8,18.6,41.2,40,46.43,142.3,111.2,133.1,62.1,14.3,39.3,44.8,38.1
"BaylorConnecticut12-4",2024-12-04,"Baylor","Connecticut",72,76,"A",126.9,105.2,119.3,54.5,16.6,39.4,34.5,35.29,130.4,107.7,125.9,54.3,11.6,34.6,71.7,32
"BaylorGonzaga11-4",2024-11-04,"Baylor","Gonzaga",63,101,"A",104.9,115.9,89.6,39.5,17.1,32.6,32.3,14.29,144,85.5,143.6,65.5,15.6,48.6,18.3,41.94
"BaylorIowa St.1-4",2025-01-04,"Baylor","Iowa St.",55,74,"A",98.9,100.6,84.6,35.2,12.3,27.7,21.9,24.14,118.8,75.9,113.8,59.2,18.5,26.7,49,47.62
"BaylorSt. John's11-21",2024-11-21,"Baylor","St. John's",99,98,"N",129.6,107.1,110.5,51.2,16.7,32,27.7,51.72,119,94.8,109.4,66.1,20.1,21.9,45.2,58.33
"BaylorTennessee11-22",2024-11-22,"Baylor","Tennessee",62,77,"N",114.4,123.9,101.4,47.5,19.6,44.1,13.6,27.27,142.3,82.3,126,65.2,24.5,39.1,47.8,44.44
"BaylorUtah1-25",2025-01-25,"Baylor","Utah",76,61,"A",129.7,95.4,122.6,51.8,17.7,44.1,35.1,37.5,104.9,107.8,98.4,44.5,17.7,36.8,36.4,21.74
"BellarmineAustin Peay1-30",2025-01-30,"Bellarmine","Austin Peay",77,86,"A",100.7,125,102.2,48.4,14.6,23.1,33.3,31.82,97,107.3,114.2,51.7,18.6,37.8,55,29.63
"BellarmineCentral Arkansas1-4",2025-01-04,"Bellarmine","Central Arkansas",65,71,"A",94.1,110.8,96.9,52.6,20.9,21.2,12.3,33.33,86.6,105.9,105.9,49.1,16.4,30,49.1,29.41
"BellarmineColorado12-21",2024-12-21,"Bellarmine","Colorado",55,79,"A",80.2,110,77.3,46.2,25.3,12.5,17,26.92,95.2,79.9,111,51.6,14.1,27.8,30.6,25
"BellarmineEastern Kentucky1-18",2025-01-18,"Bellarmine","Eastern Kentucky",69,72,"A",104.6,108,108.3,58.5,25.1,30.8,40.4,60,94.3,115.8,113,53,14.1,20.7,44,29.17
"BellarmineLipscomb2-1",2025-02-01,"Bellarmine","Lipscomb",80,87,"A",124.6,125.9,118.6,64.3,17.8,12.5,16.1,30,109.4,124.8,128.9,66.3,13.3,20,71.7,40.74
"BellarmineLouisville11-19",2024-11-19,"Bellarmine","Louisville",68,100,"A",107,115.9,92.2,53.8,21.7,12.9,32.1,36,111.3,101.6,135.6,64.1,12.2,34.5,37.5,34.29
"BellarmineMarshall11-16",2024-11-16,"Bellarmine","Marshall",62,83,"A",93.6,114.6,88.6,41.8,21.4,18.8,51,27.78,96.4,98.4,118.6,55.8,14.3,25.8,28.3,36
"BellarmineNorth Alabama1-2",2025-01-02,"Bellarmine","North Alabama",66,82,"A",103,124.6,104.5,47.3,12.7,25,30.4,31.82,111.4,108.3,129.8,57.7,9.5,39.4,16.9,34.38
"BellarmineNorthern Kentucky11-30",2024-11-30,"Bellarmine","Northern Kentucky",70,86,"A",106.8,131,102.4,56.6,21.9,10.7,18.9,38.71,102.6,112.9,125.8,57.3,7.3,32.3,33.9,28
"BellarmineVCU11-4",2024-11-04,"Bellarmine","VCU",65,84,"A",112.1,115.9,97.6,50,24,36.4,23.2,30.77,104.9,105.2,126.1,66.4,24,40,30.9,51.72
"BellarmineWestern Carolina12-4",2024-12-04,"Bellarmine","Western Carolina",74,86,"A",102.1,138.1,104.5,57.1,16.9,12.5,26.8,41.38,101.4,111.9,121.4,58.6,15.5,37.1,28.1,40.62
"BellarmineWyoming12-19",2024-12-19,"Bellarmine","Wyoming",55,92,"A",92.6,144.3,87,43.9,19,12.9,30.6,23.81,121.1,94.2,145.5,78.2,17.4,35,12.7,50
"BelmontAir Force11-15",2024-11-15,"Belmont","Air Force",79,71,"A",119,119.3,123.6,55.5,12.5,34.3,43.6,41.94,106.1,115.3,111.1,52.8,15.6,27.3,40.7,28
"BelmontDrake12-29",2024-12-29,"Belmont","Drake",46,65,"A",86.6,103.6,78.8,43.8,27.4,22.2,40,38.46,103.6,75.6,111.4,52.9,17.1,33.3,29.4,31.58
"BelmontEvansville1-18",2025-01-18,"Belmont","Evansville",85,82,"A",128.6,128.6,123,57.5,15.9,28.1,30,42.31,111,117,118.7,58.1,13,29.4,22.6,42.86
"BelmontIllinois St.1-29",2025-01-29,"Belmont","Illinois St.",78,81,"A",111.2,111.7,114.9,53.1,16.2,30.8,20.3,44.44,113.3,107.4,119.3,59.4,5.9,22.2,21.9,32.26
"BelmontIndiana St.1-11",2025-01-11,"Belmont","Indiana St.",84,79,"A",108.6,101,110.5,61.7,22.4,27.3,26.7,46.15,95.5,106.9,103.9,50.8,18.4,27.9,38.1,27.03
"BelmontLipscomb11-12",2024-11-12,"Belmont","Lipscomb",80,79,"A",120.9,111.6,115.4,60.2,21.6,40.6,9.4,39.29,107.5,108.8,114,55.3,11.5,22.2,12.1,37.93
"BelmontLoyola Marymount11-26",2024-11-26,"Belmont","Loyola Marymount",63,77,"N",90.6,108.4,86.3,43.7,19.2,19.5,17.5,31.03,101,80.1,105.5,51.4,9.6,25,17.1,35.71
"BelmontMurray St.1-25",2025-01-25,"Belmont","Murray St.",95,77,"A",143.6,114.6,142.9,57.9,12,47.2,42.9,45,107.6,136.7,115.8,58.6,24.1,45.5,25.9,37.04
"BelmontNorthern Iowa1-1",2025-01-01,"Belmont","Northern Iowa",70,76,"A",95.5,101.6,96.6,49.2,12.4,12.8,27.9,30.77,100.4,89.4,104.8,47.7,8.3,22,35.9,16.67
