"game_id","date","Team","Opponent","Team_Score","Opponent_Score","Location","ADJO","ADJD","EFF","EFG_pct","TO_Pct","OR_Pct","FTR_Pct","ThreePointer_Pct","opp_ADJO","opp_ADJD","Opp_EFF","Opp_EFG_Pct","Opp_TO_Pct","Opp_OR_Pct","Opp_FTR_Pct","Opp_ThreePointer_Pct"
"BYUMississippi11-28",2024-11-28,"BYU","Mississippi",85,96,"N",116.5,104.5,104.6,50,20.9,27.5,40.6,31.58,123.3,97.3,118.2,52.3,11.1,27.8,56.2,29.41
"BYUN.C. State11-29",2024-11-29,"BYU","N.C. State",72,61,"N",119.9,86.3,111.4,50.8,21.7,39.5,27.1,38.46,97.5,103.5,94.4,44.7,13.9,23.1,24.6,39.13
"BYUProvidence12-3",2024-12-03,"BYU","Providence",64,83,"A",112.9,130.7,103.7,38.4,8.1,41.2,24.6,28,141.2,95.9,134.5,73.8,16.2,10,61.9,54.55
"BYUWyoming12-14",2024-12-14,"BYU","Wyoming",68,49,"N",116.2,80.9,112.9,62,21.6,20.8,30.4,45,86.9,101.9,81.4,47.9,23.2,19.4,16.7,25
"Ball St.Bellarmine12-14",2024-12-14,"Ball St.","Bellarmine",86,82,"A",118.9,131.4,134,64.6,14,30.8,66.7,52.63,122,138.9,127.8,56.6,15.6,42.4,24.6,37.93
"Ball St.Dayton11-13",2024-11-13,"Ball St.","Dayton",69,77,"A",98.5,100.9,97.8,46.2,21.3,15.2,46.2,44.44,108.1,96.9,109.1,52.8,11.3,21.2,54.7,21.05
"Ball St.Eastern Kentucky11-25",2024-11-25,"Ball St.","Eastern Kentucky",63,61,"N",92.4,90.2,95.2,55.6,27.2,19.2,42.2,35.29,89.8,96.7,92.2,36.1,18.1,43.5,42.6,25
"Ball St.Georgia St.11-4",2024-11-04,"Ball St.","Georgia St.",66,71,"A",96,109.2,97.2,38.2,8.8,32.7,35.3,24.24,99.2,101.4,104.5,43.1,8.8,34.1,33.8,18.18
"Ball St.Richmond11-27",2024-11-27,"Ball St.","Richmond",60,73,"N",98.9,117.2,96.6,47.2,4.8,13.9,37,28,108.2,104.5,117.5,52.1,8,13.8,60.4,33.33
"Ball St.SIU Edwardsville12-8",2024-12-08,"Ball St.","SIU Edwardsville",69,82,"A",112.4,127.3,105.6,49.2,12.2,23.7,15.9,34.78,114,115.7,125.5,58.8,15.3,41.9,36.8,45.83
"BaylorConnecticut12-4",2024-12-04,"Baylor","Connecticut",72,76,"A",128.4,104.4,119.3,54.5,16.6,39.4,34.5,35.29,130.9,107.1,125.9,54.3,11.6,34.6,71.7,32
"BaylorGonzaga11-4",2024-11-04,"Baylor","Gonzaga",63,101,"A",108.1,115.9,89.6,39.5,17.1,32.6,32.3,14.29,144.5,85,143.6,65.5,15.6,48.6,18.3,41.94
"BaylorSt. John's11-21",2024-11-21,"Baylor","St. John's",99,98,"N",121,102.6,110.5,51.2,16.7,32,27.7,51.72,119.4,94.2,109.4,66.1,20.1,21.9,45.2,58.33
"BaylorTennessee11-22",2024-11-22,"Baylor","Tennessee",62,77,"N",113.1,119.9,101.4,47.5,19.6,44.1,13.6,27.27,142.8,81.8,126,65.2,24.5,39.1,47.8,44.44
"BellarmineColorado12-21",2024-12-21,"Bellarmine","Colorado",55,79,"A",82.3,108.8,77.3,46.2,25.3,12.5,17,26.92,97.8,79.4,111,51.6,14.1,27.8,30.6,25
"BellarmineLouisville11-19",2024-11-19,"Bellarmine","Louisville",68,100,"A",103.3,119.6,92.2,53.8,21.7,12.9,32.1,36,114.3,101,135.6,64.1,12.2,34.5,37.5,34.29
"BellarmineMarshall11-16",2024-11-16,"Bellarmine","Marshall",62,83,"A",94.3,116.7,88.6,41.8,21.4,18.8,51,27.78,99.1,97.7,118.6,55.8,14.3,25.8,28.3,36
"BellarmineNorthern Kentucky11-30",2024-11-30,"Bellarmine","Northern Kentucky",70,86,"A",109.8,128,102.4,56.6,21.9,10.7,18.9,38.71,105.4,112.2,125.8,57.3,7.3,32.3,33.9,28
"BellarmineVCU11-4",2024-11-04,"Bellarmine","VCU",65,84,"A",111.9,117.9,97.6,50,24,36.4,23.2,30.77,107.7,104.5,126.1,66.4,24,40,30.9,51.72
"BellarmineWestern Carolina12-4",2024-12-04,"Bellarmine","Western Carolina",74,86,"A",106.7,131,104.5,57.1,16.9,12.5,26.8,41.38,104.1,111.2,121.4,58.6,15.5,37.1,28.1,40.62
"BellarmineWyoming12-19",2024-12-19,"Bellarmine","Wyoming",55,92,"A",92.2,142.3,87,43.9,19,12.9,30.6,23.81,124.4,93.6,145.5,78.2,17.4,35,12.7,50
"BelmontAir Force11-15",2024-11-15,"Belmont","Air Force",79,71,"A",118.4,121,123.6,55.5,12.5,34.3,43.6,41.94,106.8,117.4,111.1,52.8,15.6,27.3,40.7,28
"BelmontDrake12-29",2024-12-29,"Belmont","Drake",46,65,"A",88.8,105.8,78.8,43.8,27.4,22.2,40,38.46,104.3,77,111.4,52.9,17.1,33.3,29.4,31.58
"BelmontLipscomb11-12",2024-11-12,"Belmont","Lipscomb",80,79,"A",123.9,111.6,115.4,60.2,21.6,40.6,9.4,39.29,108.2,110.8,114,55.3,11.5,22.2,12.1,37.93
"BelmontLoyola Marymount11-26",2024-11-26,"Belmont","Loyola Marymount",63,77,"N",89.5,111.1,86.3,43.7,19.2,19.5,17.5,31.03,101.7,81.6,105.5,51.4,9.6,25,17.1,35.71
"BelmontRichmond12-14",2024-12-14,"Belmont","Richmond",93,86,"A",119.9,115.9,121.7,69.3,18.3,14.3,33.3,48.15,106.1,117.8,112.6,58.3,17,13.3,53.7,39.13
"BelmontTulane11-27",2024-11-27,"Belmont","Tulane",89,66,"N",126.5,102.3,129.7,60.6,10.2,29.4,18.2,42.86,96.1,119.6,96.2,44.1,21.9,37.8,30.5,27.27
"Bethune CookmanDavidson12-21",2024-12-21,"Bethune Cookman","Davidson",63,76,"A",92.5,102.4,91.4,44.2,20.3,21.2,51.9,22.22,111.7,99.6,110.3,61.8,18.9,25,37.3,47.37
"Bethune CookmanGardner Webb11-27",2024-11-27,"Bethune Cookman","Gardner Webb",64,79,"N",82.8,105.5,85.9,39.6,10.7,20.9,29.9,22.73,108,93.2,106,52.4,20.1,34.3,29,40.91
"Bethune CookmanMinnesota12-1",2024-12-01,"Bethune Cookman","Minnesota",62,79,"A",101,121.7,96.1,55.8,17.1,10,17.3,50,123.4,105.5,122.5,56.6,15.5,36.4,19.7,47.83
"Bethune CookmanMississippi St.12-30",2024-12-30,"Bethune Cookman","Mississippi St.",73,87,"A",113.7,107.8,104.4,54.8,24.3,33.3,46.2,33.33,124.9,115,124.5,57.4,12.9,34.3,39.3,32
"Bethune CookmanNebraska11-9",2024-11-09,"Bethune Cookman","Nebraska",58,63,"A",89.6,81,78.6,42.7,29.8,30,11.3,34.62,86.8,85.2,85.3,38.2,24.4,32.5,47.3,18.18
"Bethune CookmanNorth Dakota11-26",2024-11-26,"Bethune Cookman","North Dakota",79,67,"N",102.2,95.8,111.9,50.8,12.7,32.4,24.2,38.89,97.9,119.9,94.9,42.5,24.1,43.8,23.9,22.58
"Bethune CookmanPurdue Fort Wayne11-12",2024-11-12,"Bethune Cookman","Purdue Fort Wayne",69,91,"A",91.5,109.4,93,53.6,27,23.3,25.5,34.62,120.7,105.1,122.7,50.8,10.8,37.1,48.4,36
"Bethune CookmanSouth Florida12-18",2024-12-18,"Bethune Cookman","South Florida",77,69,"A",114.7,99.3,114.2,51.9,20.8,36.7,45.3,43.75,102.7,125.8,102.4,41.7,17.8,39,40,26.09
"Bethune CookmanTexas Tech11-5",2024-11-05,"Bethune Cookman","Texas Tech",61,94,"A",101.1,115.6,89.4,46.7,13.2,13.5,16.7,37.5,135,102.2,137.7,69.8,17.6,42.9,15.9,53.33
"Bethune CookmanTulane11-19",2024-11-19,"Bethune Cookman","Tulane",57,72,"A",85.1,103.3,82.3,35.5,17.3,27.9,30.6,24,103.9,91.1,103.9,48.4,17.3,39,28.6,32.14
"Bethune CookmanVirginia12-12",2024-12-12,"Bethune Cookman","Virginia",41,59,"A",88.7,93.9,71.6,35.5,14,19.5,10.9,25,95,88.1,103,51,19.2,32.3,24,30.43
"Bethune CookmanWest Virginia12-14",2024-12-14,"Bethune Cookman","West Virginia",61,84,"A",99.4,108.3,86.2,39.3,18.4,29.3,31.1,22.22,118.2,96.2,118.7,55.2,11.3,18.2,37.9,38.46
"BinghamtonArmy12-22",2024-12-22,"Binghamton","Army",78,68,"A",104,97.8,109.3,56.6,16.8,21.9,18,60,90.4,120.1,95.3,45.2,11.2,22,35.5,32
"BinghamtonCentral Connecticut11-24",2024-11-24,"Binghamton","Central Connecticut",56,64,"A",99.9,117.8,97.7,51,17.4,16.7,9.8,44.44,106.9,106.2,111.6,47.5,12.2,41.7,15,35
"BinghamtonFordham11-12",2024-11-12,"Binghamton","Fordham",63,78,"A",90,110.6,88.6,48.1,25.3,27.8,35.2,37.5,102.7,98.7,109.6,47.5,11.2,25.6,50,34.38
"BinghamtonLIU11-30",2024-11-30,"Binghamton","LIU",75,70,"N",95.9,108.1,101.4,54.3,18.9,20,82.6,25,93.4,107.1,94.6,45.2,21.6,32.5,37.1,22.22
"BinghamtonLafayette12-1",2024-12-01,"Binghamton","Lafayette",82,81,"A",110.8,115.2,110.3,55.3,21.5,29.4,43.9,40.91,101,123.9,109,45,13.5,26.3,48.3,29.63
"BinghamtonLe Moyne12-7",2024-12-07,"Binghamton","Le Moyne",72,62,"A",106.1,106.2,113.2,55.7,22,36.4,32.1,50,94.3,122.2,97.5,42.5,9.4,23.7,25,15.79
"BinghamtonMarist12-29",2024-12-29,"Binghamton","Marist",51,69,"A",83.8,104.4,78.3,34.7,13.8,27.7,35.6,25,95.4,91.8,106,56.2,18.4,25,16.1,43.75
"BinghamtonMiami FL11-10",2024-11-10,"Binghamton","Miami FL",64,88,"A",90.8,113.1,93.4,49.1,17.5,16.7,27.3,33.33,120.4,104.2,128.5,57.8,10.2,25.8,43.1,35.48
"BinghamtonNiagara11-29",2024-11-29,"Binghamton","Niagara",62,65,"N",92.8,109.6,101,53.7,22.8,25.8,7.4,40,101.8,109.5,105.9,55.6,14.7,17.2,11.1,32
"BinghamtonPenn St.11-4",2024-11-04,"Binghamton","Penn St.",66,108,"A",102.6,131.5,90.2,49.1,28.7,30.6,26.8,36.84,136.3,103.3,147.6,60.1,6.8,43.2,46.4,41.94
"Boise St.Boston College11-26",2024-11-26,"Boise St.","Boston College",61,63,"N",89,89.8,89,43.1,20.4,23.5,43.1,23.53,96.4,84.3,91.9,51,26.3,21.4,27.5,16.67
"Boise St.Hampton11-24",2024-11-24,"Boise St.","Hampton",83,69,"N",119.6,101.4,120.8,58.3,18.9,35.7,72.9,26.67,104.5,114.8,100.5,50,13.1,16.7,16.1,38.46
"Boise St.Saint Mary's12-14",2024-12-14,"Boise St.","Saint Mary's",67,65,"N",111.9,89.5,102.7,45.1,18.4,36.7,52.9,28.57,103.3,98.2,99.7,42.6,10.7,27,26.2,33.33
"Boise St.San Francisco11-9",2024-11-09,"Boise St.","San Francisco",73,84,"A",120.6,116,106.7,42.5,10.2,27.5,48.3,18.75,128.3,101.5,122.8,60.9,16.1,29.6,34.5,39.13
"Boise St.South Dakota St.11-25",2024-11-25,"Boise St.","South Dakota St.",83,82,"N",121.8,112.6,119,57.4,12.9,21.2,23,41.38,124.4,111.6,117.5,52.5,8.6,23.7,41,42.11
"Boise St.Washington St.12-7",2024-12-07,"Boise St.","Washington St.",69,74,"N",95.7,102.6,95.1,43.2,13.8,29.5,30.3,25.93,115.7,82.5,102,56.1,17.9,20,31.6,27.27
"Boise St.Wyoming12-31",2024-12-31,"Boise St.","Wyoming",67,58,"A",112.5,92.9,108.4,54.3,21,29.6,47.8,40,98.4,102.7,93.9,43,11.3,21.4,26.3,36
"Boston CollegeMissouri St.11-25",2024-11-25,"Boston College","Missouri St.",76,74,"N",107.3,106.4,105.3,58.9,19.4,22.6,32.1,55.56,100.6,104.9,102.5,44,16.6,30.6,50,23.08
"Boston CollegeOld Dominion11-24",2024-11-24,"Boston College","Old Dominion",82,52,"N",112.2,88.1,123.7,50.7,12.1,43.2,23.9,38.46,81.9,118.1,78.4,38.6,19.6,30.2,33.3,19.05
"Boston CollegeVCU11-8",2024-11-08,"Boston College","VCU",55,80,"N",87.2,105.4,76.6,31,23.7,34.7,50,18.18,107.9,77.9,111.5,50,16.7,36.8,48.3,29.63
"Boston CollegeWake Forest12-7",2024-12-07,"Boston College","Wake Forest",66,72,"A",113.7,109.2,100.2,47.4,21.2,28.6,24.6,40,104.2,102.8,109.3,50,12.1,23.3,72.3,38.46
"Boston UniversityHoward11-24",2024-11-24,"Boston University","Howard",69,62,"N",98.9,98.1,107.1,52.8,18.6,32.4,29.6,48.15,94.6,110.7,96.3,47.3,21.7,25.8,20,12.5
"Boston UniversityMaine12-29",2024-12-29,"Boston University","Maine",59,56,"A",94.9,98.4,96,49,22.8,33.3,41.7,33.33,89.7,98.9,91.1,42.7,13,14.3,45.8,31.25
"Boston UniversityMerrimack12-13",2024-12-13,"Boston University","Merrimack",61,64,"A",106.1,121.2,106.6,51.9,19.2,35.3,20.4,30,111.8,107.6,111.8,57,10.5,14.8,18,47.37
"Boston UniversitySan Diego11-8",2024-11-08,"Boston University","San Diego",60,74,"A",99.8,131.3,96.1,41.8,12.8,33.3,24.6,27.27,113,102.4,118.6,55.9,17.6,38.2,20.3,35.71
"Boston UniversityUCLA11-11",2024-11-11,"Boston University","UCLA",40,71,"A",69.4,88.6,55.1,37,38.6,21.9,19.6,25,90.7,61.6,97.8,44.2,20.7,34.4,35,22.73
"Boston UniversityUMBC11-23",2024-11-23,"Boston University","UMBC",75,71,"A",101.3,97.3,104.5,54.3,23.7,29,25.9,36,94,111.6,99,42.7,11.2,14.7,47.3,27.78
"Boston UniversityUMass Lowell12-21",2024-12-21,"Boston University","UMass Lowell",71,83,"A",112.5,121.8,112.2,56.5,17.4,29.6,22.2,36.84,121.3,123.7,131.2,67.2,19,37.5,10.3,47.62
"Bowling GreenBellarmine11-23",2024-11-23,"Bowling Green","Bellarmine",68,80,"A",90.2,119,100,50.9,16.2,15.6,29.1,38.46,108.8,106.6,117.6,57.7,14.7,20,42.3,40
"Bowling GreenMichigan St.11-16",2024-11-16,"Bowling Green","Michigan St.",72,86,"A",120.5,104.2,101.5,47.6,16.9,25,22.6,19.23,107.6,113.4,121.3,49.2,15.5,44.1,54.2,20
"Bowling GreenNew Mexico St.11-30",2024-11-30,"Bowling Green","New Mexico St.",61,60,"N",90.3,91.2,91,33.7,11.9,20,57.7,23.81,85.1,94.4,89.6,40,22.4,37.8,15.4,36.36
"Bowling GreenSouthern Miss11-4",2024-11-04,"Bowling Green","Southern Miss",68,77,"A",88.7,110.9,91.6,48.5,17.5,22.5,12.1,35.71,97.4,96.1,103.7,53.3,17.5,18.2,23,22.73
"Bowling GreenUMKC12-14",2024-12-14,"Bowling Green","UMKC",77,85,"A",114.7,131.2,115.5,59.8,19.5,28.6,25,39.13,119.6,121.3,127.5,69.4,16.5,21.7,22.2,50
"Bowling GreenWeber St.11-29",2024-11-29,"Bowling Green","Weber St.",70,73,"N",97.4,105.1,100.8,44.1,20.2,34.2,35.6,28.57,98.4,105.9,105.1,53.6,20.2,30.3,38.2,28
"BradleyMiddle Tennessee11-24",2024-11-24,"Bradley","Middle Tennessee",80,69,"N",125.3,104.8,123.7,58.6,13.9,31,20.7,45.45,111.4,114.4,106.7,44.6,9.3,32.5,24.6,23.08
"BradleySanta Clara12-14",2024-12-14,"Bradley","Santa Clara",74,84,"N",114.2,119.1,113,53.6,18.3,29,28.6,38.46,135.4,102.9,128.2,58.9,15.3,38.2,42.9,50
"BradleySouthern Illinois12-3",2024-12-03,"Bradley","Southern Illinois",83,60,"A",123,89.2,121.7,62.3,13.2,21.9,16.4,63.64,90.3,114.5,88,43.9,24.9,37.1,28.1,25
"BradleyTexas St.11-21",2024-11-21,"Bradley","Texas St.",82,68,"N",122.3,95,120.4,63.5,13.2,20,50,44.44,101.2,114.1,99.9,42.1,17.6,32.5,47.4,22.22
"BradleyWashington St.11-8",2024-11-08,"Bradley","Washington St.",74,91,"A",114.9,117.8,103.8,54.6,19.6,22.6,38.9,42.31,129.3,98.9,127.6,52.5,12.6,37.8,54.1,32.26
"BradleyWright St.11-22",2024-11-22,"Bradley","Wright St.",77,74,"N",117.8,115.6,124.9,60.9,17.8,35.5,27.3,42.86,124.8,115.9,120.1,60.6,14.6,25.9,28.8,47.37
"BrownBryant12-6",2024-12-06,"Brown","Bryant",76,75,"A",105.3,105.4,106.6,54.2,16.8,23.3,28.8,40,104.1,109.1,105.2,55.3,15.4,21.9,35.1,35.71
"BrownCanisius11-23",2024-11-23,"Brown","Canisius",83,76,"A",121.4,124.7,133.3,65,17.7,44.4,50,47.83,117.8,139.5,122,57.9,17.7,34.5,21.1,42.11
"BrownKansas12-22",2024-12-22,"Brown","Kansas",53,87,"A",94.4,104.9,75.2,32,12.8,30.4,10.7,24.24,114.6,84.6,123.5,55.9,8.5,32.4,22.1,36.36
"BrownKentucky12-31",2024-12-31,"Brown","Kentucky",54,88,"A",94.4,106.9,80.2,45.9,34.2,33.3,24.5,23.81,122.6,88.9,130.7,58.3,7.4,26.5,38.3,35.71
"BrownSiena11-4",2024-11-04,"Brown","Siena",71,72,"A",98.2,105.5,99,49.2,22.3,39.5,20.3,31.82,98.7,101.9,100.4,40.2,18.1,42.6,42.4,25
"BrownVermont12-3",2024-12-03,"Brown","Vermont",60,53,"A",108.6,102.5,106,47.4,10.6,35.3,12.1,33.33,93.5,107.7,93.7,42.2,14.1,30.6,10.3,23.81
"BryantBuffalo11-14",2024-11-14,"Bryant","Buffalo",87,64,"A",109.6,83.7,111.7,45.6,10.3,37.3,25.3,37.04,74.8,119.3,82.2,41.5,20.5,13.2,56.6,22.22
"BryantChattanooga11-27",2024-11-27,"Bryant","Chattanooga",76,84,"A",108.2,119.4,111.5,43.1,16.1,44.2,38.5,33.33,119.4,113.9,123.2,58.8,16.1,35.5,38.6,36.67
"BryantDelaware11-18",2024-11-18,"Bryant","Delaware",85,84,"A",105.9,101.8,108.9,58.5,21.8,30.6,23.1,41.67,102.2,113.5,107.6,47.8,12.8,25,30.9,35
"BryantDrexel12-2",2024-12-02,"Bryant","Drexel",78,73,"A",113.3,101.8,110.3,47.5,8.5,28.2,50.8,23.53,98.4,114.5,103.3,47.8,15.6,34.1,20.6,39.29
"BryantFordham12-14",2024-12-14,"Bryant","Fordham",84,86,"N",101.8,111.6,104.2,49.2,19.9,31.6,50.8,33.33,105.9,104,106.7,48.6,17.4,32.4,31.9,30.43
"BryantGrand Canyon12-30",2024-12-30,"Bryant","Grand Canyon",66,112,"A",83.2,117.3,72.2,37.3,25.2,22,40.3,14.29,115.2,77.5,122.6,46.4,9.9,40.7,53,32.14
"BryantSt. Bonaventure11-24",2024-11-24,"Bryant","St. Bonaventure",70,85,"A",110.5,115.2,99.8,46.8,18.5,37.8,22.2,36.84,117.9,101.5,121.2,63.2,18.5,23.1,28.1,57.14
"BryantSt. John's12-11",2024-12-11,"Bryant","St. John's",77,99,"A",116.3,111,98.4,54.4,24.3,30.3,42.1,35.29,118.4,105,126.6,55.1,16.6,51.2,24.4,30.77
"BryantStonehill11-21",2024-11-21,"Bryant","Stonehill",66,67,"A",93.7,98.8,96.4,41.7,11.7,22,35,31.58,93,100.4,97.8,40.2,16.1,42.2,31.8,22.73
"BryantTennessee St.11-26",2024-11-26,"Bryant","Tennessee St.",97,85,"N",111.7,110.9,118.4,62.7,25.6,45.7,26.9,53.85,101.6,119.6,103.7,45.2,12.2,27.9,35.6,21.05
"BryantTowson12-22",2024-12-22,"Bryant","Towson",65,70,"A",95.2,105.7,94,46.7,14.5,18.9,18.3,36.36,97.7,96.5,101.2,44.5,17.4,35,26.6,20.83
"BucknellDelaware11-4",2024-11-04,"Bucknell","Delaware",85,73,"A",98.4,95.4,108.7,61.8,20.5,20,49.1,52.63,98.2,116.7,93.4,48.4,17.9,19,28.1,30.77
"BucknellGonzaga12-21",2024-12-21,"Bucknell","Gonzaga",65,86,"A",96.7,93.2,84.4,49.2,24.7,16.2,16.9,32.26,109,97.5,111.7,56.3,15.6,26.3,12.7,34.29
"BucknellKentucky11-9",2024-11-09,"Bucknell","Kentucky",72,100,"A",101.4,107.9,91.5,47.9,17.8,25.5,8.2,36.36,124.4,105.3,127,56.3,19.1,48.9,20.3,36.11
"BucknellMaryland11-27",2024-11-27,"Bucknell","Maryland",67,91,"A",100.8,111.9,89.6,51.9,26.8,23.5,35.8,37.5,122.5,99.4,121.7,59.1,9.4,20,30.3,38.71
"BucknellRadford12-8",2024-12-08,"Bucknell","Radford",70,74,"A",93,100.5,95.4,42.2,13.6,24.4,56.9,23.33,100.9,107,100.8,43.2,20.4,39.5,61,27.78
"BucknellSiena11-30",2024-11-30,"Bucknell","Siena",58,71,"N",91.7,122.2,93.7,46.1,19.4,33.3,35.3,13.64,114.9,104.9,114.7,55.8,17.8,21.7,65.1,47.06
"BucknellSouthern Indiana11-7",2024-11-07,"Bucknell","Southern Indiana",75,69,"A",95.8,103.9,103,43.9,22,39.5,59.6,23.53,96.4,113.8,94.7,48.3,16.5,24.3,30,34.78
"BuffaloGeorgia12-19",2024-12-19,"Buffalo","Georgia",49,100,"A",80.2,130.2,70.6,37.7,27.4,22.9,22.6,21.05,130.6,80.2,144.2,63.8,7.2,38.9,27.5,41.18
"BuffaloNotre Dame11-11",2024-11-11,"Buffalo","Notre Dame",77,86,"A",101.7,101.9,99.3,50.7,14.2,18.2,15.7,32.35,101.3,110.6,110.9,55.1,12.9,14.3,45.8,25
"BuffaloOld Dominion11-4",2024-11-04,"Buffalo","Old Dominion",83,82,"A",109.7,115,113,64.9,17.7,17.2,29.8,45.45,100.7,127.4,111.7,50.6,20.4,47.8,10.4,40
"BuffaloPenn St.12-1",2024-12-01,"Buffalo","Penn St.",64,87,"A",103.6,110.9,91.6,48.1,21.5,19.4,30.2,25.93,111.1,105.2,124.5,63.7,15.7,30,21,42.86
"BuffaloSt. Bonaventure12-7",2024-12-07,"Buffalo","St. Bonaventure",55,65,"A",94,97.9,86.1,50,28.2,18.5,14.6,32,94.9,93.6,101.8,48.9,17.2,20.7,51.1,26.67
"BuffaloTemple12-29",2024-12-29,"Buffalo","Temple",71,91,"A",96.7,108.9,89.3,45.3,17.6,19.5,34.4,27.59,101.3,103.4,114.4,59.6,20.1,33.3,61.4,38.1
"BuffaloVermont11-19",2024-11-19,"Buffalo","Vermont",67,78,"A",106.7,130,103.2,47.3,18.5,32.4,40,31.58,110.3,114.2,120.1,55.3,7.7,22.2,38.6,42.86
"ButlerHouston12-7",2024-12-07,"Butler","Houston",51,79,"A",110.2,108.9,83.4,38,19.6,20,47.8,32.14,127.2,83.7,129.2,60.8,18,46.4,10,50
"ButlerMarquette12-18",2024-12-18,"Butler","Marquette",70,80,"A",129,107.2,110.4,60.6,22.1,18.2,31.9,40.91,126.1,107.3,126.2,46.7,3.2,46.5,16,20
"ButlerMississippi St.11-29",2024-11-29,"Butler","Mississippi St.",87,77,"N",126.9,94.9,120.2,64.2,19.3,29,50.9,54.55,111.8,110.9,106.4,42.8,8.3,23.9,30.4,25.93
"ButlerNorthwestern11-28",2024-11-28,"Butler","Northwestern",71,69,"N",122,97.1,106.6,53.2,22.5,28.6,57.4,37.5,105.4,101.4,103.6,39.3,7.5,29.3,42.6,25
"ButlerWisconsin12-14",2024-12-14,"Butler","Wisconsin",74,83,"N",113.2,108.5,108.8,51,8.8,15.6,62.7,32,128,100.3,122,50,4.4,15.6,46.6,24
"Cal BaptistFresno St.11-27",2024-11-27,"Cal Baptist","Fresno St.",86,81,"N",101.6,100.9,100.2,42.8,8.2,32.8,15.6,26.47,88.3,97.6,94.3,44.9,17.5,29.8,21.8,19.05
"Cal BaptistFresno St.12-21",2024-12-21,"Cal Baptist","Fresno St.",86,69,"A",124.7,116.2,128.4,59.2,13.4,37.5,16.9,45,101.7,119.8,103,55.2,14.9,20.6,20.7,55.56
"Cal BaptistMiddle Tennessee12-16",2024-12-16,"Cal Baptist","Middle Tennessee",64,75,"A",96,99.2,90.3,34.4,9.9,27.7,43.8,16.67,96.8,90.4,105.8,50.8,15.5,26.3,37.3,34.78
"Cal BaptistSMU11-26",2024-11-26,"Cal Baptist","SMU",77,79,"N",120.4,113,119.6,59.5,14,31,22.4,52.94,119.6,111.9,122.7,60,17.1,35.7,32.7,40
"Cal BaptistSan Diego St.12-11",2024-12-11,"Cal Baptist","San Diego St.",75,81,"A",136.3,127.4,122.1,54.7,21.2,51.5,7.8,36.36,125.8,116.6,131.8,63.7,11.4,33.3,39.2,52.94
"Cal BaptistUCF12-1",2024-12-01,"Cal Baptist","UCF",59,74,"A",94.1,96.7,84.6,40.4,27.2,33.3,22.8,28.57,96.6,85.3,106.1,52.8,15.8,21.9,49.1,38.1
"Cal PolyArizona St.11-20",2024-11-20,"Cal Poly","Arizona St.",89,93,"A",120.3,114.7,112.9,61.7,15.2,8.8,23.4,35.14,113.1,111.1,118,56.9,16.5,38.2,70.7,41.67
"Cal PolyCalifornia11-7",2024-11-07,"Cal Poly","California",73,91,"A",97.9,109.8,96.5,46.6,23.8,25.6,39.7,38.46,110.2,100.1,120.4,54.6,13.2,37.8,43.1,42.31
"Cal PolyEastern Washington11-17",2024-11-17,"Cal Poly","Eastern Washington",82,78,"A",101.5,97.3,104.6,60.2,28.1,35.3,17.2,35.48,91.6,107,99.5,55.8,24.2,29,26.7,33.33
"Cal PolyNebraska Omaha12-21",2024-12-21,"Cal Poly","Nebraska Omaha",82,86,"A",108.9,120.5,112,57.1,20.5,20,33.9,40,110.4,112.5,117.5,50.7,12.3,39.5,34.8,27.59
"Cal PolySaint Mary's11-23",2024-11-23,"Cal Poly","Saint Mary's",66,80,"A",100.1,101.5,92.5,46.6,23.8,25,22.4,32,104.9,93.3,112.1,52.2,19.6,51.3,23.2,29.63
"Cal PolySan Francisco11-5",2024-11-05,"Cal Poly","San Francisco",78,86,"A",109.1,99.6,96,50,23.4,27.8,23.4,35.29,98.5,97.5,105.9,50.8,18.5,23.5,45.2,25
"Cal PolySan Jose St.12-14",2024-12-14,"Cal Poly","San Jose St.",100,107,"A",111.6,113.5,111.5,63.8,20.1,17.1,26.1,36.36,110.7,113.5,119.3,58.8,15.6,30,39.2,33.33
"Cal PolyStanford11-30",2024-11-30,"Cal Poly","Stanford",97,90,"A",127.5,111.9,126.1,63.9,18.2,26.7,36.1,40,113.6,122.6,117,53.7,11.7,26.3,32.8,30.3
"Cal PolyUC Davis12-5",2024-12-05,"Cal Poly","UC Davis",66,77,"A",89.2,100.4,80.9,47.4,40.4,43.2,24.1,29.17,86.4,83.6,94.3,51.6,25.7,27,25.4,42.86
"Cal St. BakersfieldCalifornia11-4",2024-11-04,"Cal St. Bakersfield","California",73,86,"A",97.6,111.6,100.3,50.8,23.4,35,29,56.25,113.7,104.4,118.2,48.2,15.1,39.5,70.2,30.43
"Cal St. BakersfieldFIU11-23",2024-11-23,"Cal St. Bakersfield","FIU",73,76,"N",105.8,110,101.2,49.1,19.4,25.8,35.7,41.18,99,108.1,105.4,47.3,18,27,51.8,39.13
"Cal St. BakersfieldFlorida Gulf Coast11-22",2024-11-22,"Cal St. Bakersfield","Florida Gulf Coast",54,74,"A",94.5,124.4,92.9,34.9,12,28.6,35.8,9.09,121.2,97.9,127.3,63.5,17.2,36,17.3,46.15
"Cal St. BakersfieldNorth Dakota St.12-23",2024-12-23,"Cal St. Bakersfield","North Dakota St.",60,94,"A",85.5,124.9,87.8,46.3,16.1,21.2,38.9,28.57,134,89.5,137.6,62.7,8.8,20,68.6,37.04
